Taiwan, Death rates (period 1x1)     Last modified: 08-Feb-2012, MPv5 (May07)

   Year      Age       Female       Male         Total
   2000       53     0.003665     0.008062     0.005865 
   2000       54     0.003394     0.008682     0.006028 
   2000       55     0.004515     0.009033     0.006762 
   2000       56     0.005157     0.010410     0.007770 
   2000       57     0.005148     0.011180     0.008135 
   2000       58     0.005981     0.012171     0.009037 
   2000       59     0.006481     0.012610     0.009492 
   2000       60     0.006532     0.013664     0.010002 
   2000       61     0.007711     0.014558     0.011032 
   2000       62     0.008165     0.016675     0.012295 
   2000       63     0.009175     0.017556     0.013236 
   2000       64     0.010898     0.020045     0.015337 
   2000       65     0.011864     0.020223     0.015947 
   2000       66     0.012719     0.022857     0.017758 
   2000       67     0.013544     0.023941     0.018860 
   2000       68     0.016776     0.026648     0.021986 
   2000       69     0.017510     0.028092     0.023276 
   2000       70     0.020060     0.031595     0.026472 
   2000       71     0.022487     0.032979     0.028369 
   2000       72     0.025494     0.036735     0.031835 
   2000       73     0.026396     0.039711     0.033896 
   2000       74     0.030154     0.044385     0.038179 
   2000       75     0.033615     0.049133     0.042260 
   2000       76     0.040029     0.054736     0.048005 
   2000       77     0.040146     0.060012     0.050744 
   2000       78     0.047125     0.063845     0.055927 
   2000       79     0.055665     0.071611     0.063953 
   2000       80     0.061449     0.078937     0.070405 
   2000       81     0.066462     0.085965     0.076250 
   2000       82     0.075116     0.101402     0.087981 
   2000       83     0.083395     0.109141     0.095639 
   2000       84     0.095911     0.121680     0.107899 
   2000       85     0.105941     0.132768     0.118180 
   2000       86     0.115013     0.145240     0.128509 
   2000       87     0.132219     0.165988     0.147037 
   2000       88     0.143600     0.178257     0.158211 
   2000       89     0.173813     0.186660     0.178865 
   2000       90     0.177025     0.207345     0.188432 
   2000       91     0.206213     0.221743     0.211962 
   2000       92     0.210577     0.248257     0.224134 
   2000       93     0.243478     0.248526     0.245251 
   2000       94     0.244475     0.290061     0.260292 
   2000       95     0.306458     0.315090     0.309368 
   2000       96     0.284484     0.266790     0.278679 
   2000       97     0.286995     0.326363     0.299573 
   2000       98     0.293921     0.363742     0.314860 
   2000       99     0.420089     0.346320     0.399261 
   2000      100     0.380927     0.437398     0.397035 
   2000      101     0.403174     0.471489     0.421910 
   2000      102     0.425548     0.523821     0.450084 
   2000      103     0.451570     0.584667     0.482961 
   2000      104     0.479384     0.658120     0.518994 
   2000      105     0.526344     1.026525     0.609231 
   2000      106     0.641598     4.224490     0.836667 
   2000      107     0.879389            .     0.879389 
   2000      108     1.328244            .     1.328244 
   2000      109            .            .            . 
   2000      110+           .            .            . 
   2001        0     0.005702     0.006804     0.006276 
   2001        1     0.000520     0.000825     0.000679 
   2001        2     0.000477     0.000508     0.000493 
   2001        3     0.000342     0.000433     0.000390 
   2001        4     0.000195     0.000371     0.000286 
   2001        5     0.000175     0.000221     0.000199 
   2001        6     0.000259     0.000257     0.000258 
   2001        7     0.000200     0.000274     0.000238 
   2001        8     0.000123     0.000202     0.000165 
   2001        9     0.000092     0.000204     0.000151 
   2001       10     0.000142     0.000253     0.000200 
   2001       11     0.000169     0.000208     0.000189 
   2001       12     0.000135     0.000292     0.000217 
   2001       13     0.000224     0.000231     0.000228 
   2001       14     0.000184     0.000253     0.000220 
   2001       15     0.000279     0.000495     0.000390 
   2001       16     0.000344     0.000642     0.000497 
   2001       17     0.000365     0.000762     0.000570 
   2001       18     0.000511     0.001082     0.000804 
   2001       19     0.000428     0.000961     0.000701 
   2001       20     0.000418     0.000916     0.000674 
   2001       21     0.000446     0.000887     0.000672 
   2001       22     0.000340     0.001002     0.000679 
   2001       23     0.000467     0.001048     0.000763 
   2001       24     0.000503     0.001231     0.000873 
   2001       25     0.000375     0.001033     0.000709 
   2001       26     0.000528     0.001131     0.000833 
   2001       27     0.000394     0.001361     0.000884 
   2001       28     0.000451     0.001307     0.000884 
   2001       29     0.000539     0.001366     0.000957 
   2001       30     0.000574     0.001618     0.001103 
   2001       31     0.000526     0.001557     0.001049 
   2001       32     0.000736     0.001626     0.001188 
   2001       33     0.000740     0.001846     0.001303 
   2001       34     0.000766     0.002240     0.001515 
   2001       35     0.000819     0.002096     0.001467 
   2001       36     0.000810     0.002412     0.001624 
   2001       37     0.001020     0.002641     0.001843 
   2001       38     0.001043     0.002995     0.002033 
   2001       39     0.001192     0.003054     0.002137 
   2001       40     0.001237     0.002991     0.002127 
   2001       41     0.001175     0.003471     0.002339 
   2001       42     0.001450     0.003770     0.002623 
   2001       43     0.001633     0.004200     0.002929 
   2001       44     0.001609     0.004206     0.002919 
   2001       45     0.001780     0.004422     0.003115 
   2001       46     0.002096     0.004725     0.003423 
   2001       47     0.002014     0.005443     0.003740 
   2001       48     0.002136     0.005249     0.003703 
   2001       49     0.002463     0.005974     0.004229 
   2001       50     0.002583     0.006295     0.004447 
   2001       51     0.003130     0.006809     0.004980 
   2001       52     0.003292     0.007837     0.005575 
   2001       53     0.003528     0.008416     0.005978 
   2001       54     0.003842     0.008163     0.005999 
   2001       55     0.004574     0.009224     0.006888 
   2001       56     0.005586     0.010287     0.007921 
   2001       57     0.005231     0.010658     0.007926 
   2001       58     0.005789     0.011661     0.008690 
   2001       59     0.006336     0.013097     0.009665 
   2001       60     0.006647     0.013478     0.009994 
   2001       61     0.007713     0.014706     0.011104 
   2001       62     0.008220     0.016464     0.012205 
   2001       63     0.009371     0.017659     0.013376 
   2001       64     0.010135     0.018680     0.014256 
   2001       65     0.011648     0.020967     0.016154 
   2001       66     0.012530     0.021600     0.016938 
   2001       67     0.013929     0.024918     0.019365 
   2001       68     0.015394     0.027266     0.021441 
   2001       69     0.016703     0.028789     0.023051 
   2001       70     0.019750     0.029594     0.025090 
   2001       71     0.022072     0.033729     0.028533 
   2001       72     0.023252     0.035961     0.030351 
   2001       73     0.027198     0.039243     0.033965 
   2001       74     0.029928     0.044193     0.037934 
   2001       75     0.033107     0.046802     0.040793 
   2001       76     0.034153     0.051632     0.043848 
   2001       77     0.041210     0.058049     0.050295 
   2001       78     0.044570     0.064467     0.055109 
   2001       79     0.051740     0.068445     0.060493 
   2001       80     0.058296     0.077897     0.068441 
   2001       81     0.066091     0.085201     0.075786 
   2001       82     0.072385     0.095192     0.083707 
   2001       83     0.079987     0.105717     0.092418 
   2001       84     0.093494     0.120296     0.106063 
   2001       85     0.097982     0.125320     0.110517 
   2001       86     0.118694     0.136228     0.126582 
   2001       87     0.125103     0.157012     0.139128 
   2001       88     0.148984     0.172435     0.159105 
   2001       89     0.156739     0.187110     0.169364 
   2001       90     0.176065     0.198845     0.184874 
   2001       91     0.186627     0.222514     0.199882 
   2001       92     0.201738     0.250818     0.219527 
   2001       93     0.233166     0.233596     0.233318 
   2001       94     0.247422     0.253055     0.249384 
   2001       95     0.281801     0.271744     0.278341 
   2001       96     0.294520     0.329155     0.306166 
   2001       97     0.287221     0.375952     0.315616 
   2001       98     0.356085     0.369996     0.360373 
   2001       99     0.362401     0.420825     0.379641 
   2001      100     0.434728     0.359301     0.413399 
   2001      101     0.471263     0.377527     0.444267 
   2001      102     0.512690     0.404369     0.482740 
   2001      103     0.561180     0.456069     0.535028 
   2001      104     0.621727     0.520000     0.598208 
   2001      105     0.695925     0.616216     0.679095 
   2001      106     0.832653     0.889831     0.838798 
   2001      107     1.297533            .     1.297533 
   2001      108     4.210526            .     4.210526 
   2001      109            .            .            . 
   2001      110+           .            .            . 
   2002        0     0.005629     0.006221     0.005938 
   2002        1     0.000712     0.000756     0.000735 
   2002        2     0.000497     0.000448     0.000472 
   2002        3     0.000251     0.000341     0.000298 
   2002        4     0.000297     0.000312     0.000304 
   2002        5     0.000207     0.000202     0.000204 
   2002        6     0.000154     0.000202     0.000179 
   2002        7     0.000122     0.000208     0.000167 
   2002        8     0.000135     0.000136     0.000135 
   2002        9     0.000181     0.000160     0.000170 
   2002       10     0.000085     0.000149     0.000119 
   2002       11     0.000218     0.000181     0.000199 
   2002       12     0.000097     0.000202     0.000152 
   2002       13     0.000166     0.000224     0.000196 
   2002       14     0.000192     0.000231     0.000212 
   2002       15     0.000252     0.000425     0.000341 
   2002       16     0.000252     0.000481     0.000370 
   2002       17     0.000312     0.000561     0.000440 
   2002       18     0.000364     0.001014     0.000698 
   2002       19     0.000445     0.001030     0.000746 
   2002       20     0.000427     0.000826     0.000632 
   2002       21     0.000428     0.000929     0.000684 
   2002       22     0.000384     0.000914     0.000655 
   2002       23     0.000345     0.001059     0.000710 
   2002       24     0.000425     0.001047     0.000742 
   2002       25     0.000447     0.001202     0.000831 
   2002       26     0.000417     0.001228     0.000830 
   2002       27     0.000498     0.001264     0.000888 
   2002       28     0.000543     0.001261     0.000908 
   2002       29     0.000553     0.001482     0.001024 
   2002       30     0.000610     0.001454     0.001037 
   2002       31     0.000483     0.001625     0.001062 
   2002       32     0.000717     0.001706     0.001219 
   2002       33     0.000560     0.001742     0.001160 
   2002       34     0.000756     0.001922     0.001350 
   2002       35     0.000707     0.002099     0.001414 
   2002       36     0.000817     0.002309     0.001574 
   2002       37     0.000910     0.002422     0.001678 
   2002       38     0.001066     0.002645     0.001868 
   2002       39     0.001153     0.002992     0.002086 
   2002       40     0.001201     0.002799     0.002012 
   2002       41     0.001204     0.003252     0.002243 
   2002       42     0.001261     0.003684     0.002488 
   2002       43     0.001550     0.003978     0.002777 
   2002       44     0.001528     0.004037     0.002794 
   2002       45     0.001689     0.004611     0.003162 
   2002       46     0.001923     0.004502     0.003225 
   2002       47     0.002097     0.005004     0.003563 
   2002       48     0.002023     0.005481     0.003763 
   2002       49     0.002173     0.005639     0.003917 
   2002       50     0.002839     0.006055     0.004453 
   2002       51     0.002968     0.006670     0.004824 
   2002       52     0.002920     0.007063     0.005000 
   2002       53     0.003347     0.007719     0.005539 
   2002       54     0.003505     0.008205     0.005857 
   2002       55     0.004285     0.009385     0.006829 
   2002       56     0.004236     0.008812     0.006509 
   2002       57     0.005086     0.010179     0.007612 
   2002       58     0.005272     0.011135     0.008177 
   2002       59     0.005930     0.012466     0.009152 
   2002       60     0.006505     0.013803     0.010088 
   2002       61     0.007156     0.013531     0.010270 
   2002       62     0.008263     0.015574     0.011797 
   2002       63     0.008634     0.016871     0.012600 
   2002       64     0.009853     0.018354     0.013942 
   2002       65     0.011516     0.020458     0.015813 
   2002       66     0.012350     0.021464     0.016736 
   2002       67     0.013546     0.022955     0.018097 
   2002       68     0.014429     0.025553     0.019910 
   2002       69     0.017421     0.026966     0.022258 
   2002       70     0.019349     0.028881     0.024334 
   2002       71     0.021086     0.032670     0.027351 
   2002       72     0.024009     0.034533     0.029818 
   2002       73     0.025534     0.038523     0.032761 
   2002       74     0.029071     0.041032     0.035768 
   2002       75     0.031119     0.044943     0.038838 
   2002       76     0.036063     0.048637     0.043091 
   2002       77     0.038203     0.056238     0.048156 
   2002       78     0.043243     0.061882     0.053234 
   2002       79     0.050826     0.067765     0.059752 
   2002       80     0.058592     0.072749     0.065962 
   2002       81     0.063296     0.083231     0.073516 
   2002       82     0.071649     0.093849     0.082794 
   2002       83     0.077320     0.099832     0.088365 
   2002       84     0.091050     0.112232     0.101156 
   2002       85     0.103084     0.126298     0.113826 
   2002       86     0.109543     0.126570     0.117258 
   2002       87     0.127706     0.148197     0.136815 
   2002       88     0.138664     0.155932     0.146152 
   2002       89     0.155290     0.183060     0.167121 
   2002       90     0.155253     0.188383     0.168806 
   2002       91     0.189206     0.208162     0.196398 
   2002       92     0.208064     0.218770     0.211941 
   2002       93     0.234099     0.266988     0.245841 
   2002       94     0.233010     0.285558     0.251313 
   2002       95     0.238815     0.251329     0.243120 
   2002       96     0.281165     0.319128     0.294094 
   2002       97     0.312690     0.342825     0.322513 
   2002       98     0.306791     0.368947     0.325955 
   2002       99     0.362712     0.378365     0.367420 
   2002      100     0.356518     0.372589     0.361233 
   2002      101     0.377238     0.390843     0.381173 
   2002      102     0.398831     0.412398     0.402856 
   2002      103     0.426059     0.448542     0.432505 
   2002      104     0.457512     0.530298     0.475916 
   2002      105     0.504548     0.654220     0.538830 
   2002      106     0.573266     0.881356     0.633678 
   2002      107     0.766398     0.000000     0.688017 
   2002      108     1.569231            .     1.569231 
   2002      109            .            .            . 
   2002      110+           .            .            . 
   2003        0     0.005307     0.005336     0.005322 
   2003        1     0.000582     0.000708     0.000648 
   2003        2     0.000385     0.000483     0.000436 
   2003        3     0.000348     0.000364     0.000356 
   2003        4     0.000190     0.000265     0.000229 
   2003        5     0.000169     0.000260     0.000216 
   2003        6     0.000239     0.000267     0.000254 
   2003        7     0.000174     0.000279     0.000229 
   2003        8     0.000161     0.000155     0.000158 
   2003        9     0.000141     0.000231     0.000188 
   2003       10     0.000181     0.000136     0.000158 
   2003       11     0.000184     0.000167     0.000175 
   2003       12     0.000141     0.000222     0.000184 
   2003       13     0.000091     0.000172     0.000133 
   2003       14     0.000262     0.000307     0.000286 
   2003       15     0.000333     0.000380     0.000357 
   2003       16     0.000286     0.000483     0.000388 
   2003       17     0.000233     0.000623     0.000434 
   2003       18     0.000342     0.000946     0.000653 
   2003       19     0.000443     0.000815     0.000634 
   2003       20     0.000365     0.000840     0.000609 
   2003       21     0.000464     0.000744     0.000608 
   2003       22     0.000372     0.000871     0.000627 
   2003       23     0.000420     0.000958     0.000695 
   2003       24     0.000345     0.001162     0.000762 
   2003       25     0.000430     0.001053     0.000748 
   2003       26     0.000436     0.001253     0.000852 
   2003       27     0.000443     0.001214     0.000835 
   2003       28     0.000543     0.001238     0.000896 
   2003       29     0.000507     0.001269     0.000894 
   2003       30     0.000506     0.001462     0.000990 
   2003       31     0.000728     0.001556     0.001146 
   2003       32     0.000729     0.001767     0.001255 
   2003       33     0.000652     0.002014     0.001342 
   2003       34     0.000646     0.001986     0.001326 
   2003       35     0.000812     0.002071     0.001452 
   2003       36     0.000822     0.002321     0.001583 
   2003       37     0.001008     0.002356     0.001691 
   2003       38     0.000959     0.002936     0.001962 
   2003       39     0.000980     0.002795     0.001901 
   2003       40     0.001160     0.003048     0.002118 
   2003       41     0.001077     0.003300     0.002204 
   2003       42     0.001307     0.003669     0.002505 
   2003       43     0.001483     0.003864     0.002687 
   2003       44     0.001450     0.004168     0.002822 
   2003       45     0.001634     0.004326     0.002990 
   2003       46     0.001745     0.004590     0.003177 
   2003       47     0.002105     0.004802     0.003465 
   2003       48     0.001955     0.005518     0.003749 
   2003       49     0.002486     0.005873     0.004186 
   2003       50     0.002530     0.005923     0.004233 
   2003       51     0.002886     0.006442     0.004667 
   2003       52     0.003294     0.007269     0.005283 
   2003       53     0.003124     0.007437     0.005285 
   2003       54     0.003918     0.008792     0.006356 
   2003       55     0.003996     0.009132     0.006559 
   2003       56     0.004603     0.009502     0.007039 
   2003       57     0.004752     0.009859     0.007282 
   2003       58     0.005726     0.011132     0.008399 
   2003       59     0.005745     0.010901     0.008292 
   2003       60     0.006610     0.013847     0.010166 
   2003       61     0.006823     0.013880     0.010277 
   2003       62     0.008179     0.015340     0.011663 
   2003       63     0.008736     0.015812     0.012142 
   2003       64     0.009848     0.017797     0.013660 
   2003       65     0.011205     0.019422     0.015139 
   2003       66     0.012986     0.022176     0.017383 
   2003       67     0.013263     0.023124     0.017985 
   2003       68     0.014672     0.024674     0.019486 
   2003       69     0.016859     0.027183     0.021919 
   2003       70     0.018669     0.027561     0.023153 
   2003       71     0.022093     0.032297     0.027404 
   2003       72     0.022681     0.034701     0.029147 
   2003       73     0.025262     0.037832     0.032161 
   2003       74     0.028060     0.040645     0.035024 
   2003       75     0.032908     0.044970     0.039621 
   2003       76     0.035540     0.048342     0.042641 
   2003       77     0.037728     0.053708     0.046598 
   2003       78     0.040430     0.059893     0.051078 
   2003       79     0.051258     0.067323     0.059788 
   2003       80     0.052263     0.068571     0.060781 
   2003       81     0.060506     0.076568     0.068792 
   2003       82     0.068919     0.090021     0.079624 
   2003       83     0.077124     0.098064     0.087523 
   2003       84     0.088838     0.109489     0.098860 
   2003       85     0.097116     0.121396     0.108563 
   2003       86     0.111321     0.138218     0.123609 
   2003       87     0.120649     0.141241     0.129871 
   2003       88     0.146475     0.164729     0.154503 
   2003       89     0.155118     0.160763     0.157542 
   2003       90     0.173825     0.191767     0.181386 
   2003       91     0.182786     0.205166     0.191825 
   2003       92     0.198028     0.196116     0.197310 
   2003       93     0.191899     0.255891     0.214670 
   2003       94     0.228922     0.265690     0.241648 
   2003       95     0.280880     0.262559     0.274600 
   2003       96     0.321127     0.280661     0.307160 
   2003       97     0.262246     0.306342     0.277139 
   2003       98     0.336131     0.257946     0.310958 
   2003       99     0.267040     0.317781     0.282565 
   2003      100     0.395644     0.489372     0.422920 
   2003      101     0.423360     0.534077     0.454496 
   2003      102     0.448797     0.583903     0.486009 
   2003      103     0.475811     0.648470     0.524087 
   2003      104     0.512423     0.764955     0.578726 
   2003      105     0.562323     1.099567     0.673643 
   2003      106     0.650374     1.945578     0.842176 
   2003      107     0.799637     4.216216     1.112026 
   2003      108     1.519737            .     1.519737 
   2003      109            .            .            . 
   2003      110+           .            .            . 
   2004        0     0.005312     0.006446     0.005907 
   2004        1     0.000602     0.000654     0.000629 
   2004        2     0.000398     0.000434     0.000417 
   2004        3     0.000304     0.000286     0.000295 
   2004        4     0.000263     0.000228     0.000244 
   2004        5     0.000205     0.000167     0.000185 
   2004        6     0.000184     0.000175     0.000179 
   2004        7     0.000103     0.000184     0.000145 
   2004        8     0.000154     0.000137     0.000145 
   2004        9     0.000154     0.000184     0.000170 
   2004       10     0.000167     0.000202     0.000185 
   2004       11     0.000129     0.000136     0.000133 
   2004       12     0.000125     0.000215     0.000172 
   2004       13     0.000231     0.000210     0.000220 
   2004       14     0.000188     0.000149     0.000167 
   2004       15     0.000173     0.000491     0.000338 
   2004       16     0.000282     0.000517     0.000404 
   2004       17     0.000314     0.000892     0.000613 
   2004       18     0.000422     0.000936     0.000687 
   2004       19     0.000337     0.000976     0.000665 
   2004       20     0.000381     0.000828     0.000611 
   2004       21     0.000473     0.000964     0.000725 
   2004       22     0.000376     0.000828     0.000608 
   2004       23     0.000403     0.000911     0.000663 
   2004       24     0.000354     0.000998     0.000683 
   2004       25     0.000426     0.001013     0.000726 
   2004       26     0.000466     0.001150     0.000815 
   2004       27     0.000487     0.001195     0.000847 
   2004       28     0.000453     0.001369     0.000918 
   2004       29     0.000491     0.001351     0.000927 
   2004       30     0.000535     0.001534     0.001041 
   2004       31     0.000671     0.001784     0.001234 
   2004       32     0.000580     0.001614     0.001102 
   2004       33     0.000602     0.001787     0.001201 
   2004       34     0.000829     0.002114     0.001479 
   2004       35     0.000851     0.002211     0.001540 
   2004       36     0.000840     0.002446     0.001656 
   2004       37     0.000806     0.002571     0.001702 
   2004       38     0.001030     0.002668     0.001859 
   2004       39     0.000997     0.003003     0.002014 
   2004       40     0.001189     0.003179     0.002198 
   2004       41     0.001199     0.003475     0.002352 
   2004       42     0.001432     0.003894     0.002679 
   2004       43     0.001566     0.003811     0.002702 
   2004       44     0.001636     0.003961     0.002811 
   2004       45     0.001666     0.004453     0.003070 
   2004       46     0.001938     0.004715     0.003335 
   2004       47     0.002058     0.005171     0.003623 
   2004       48     0.002001     0.005450     0.003737 
   2004       49     0.002392     0.005944     0.004176 
   2004       50     0.002306     0.006307     0.004310 
   2004       51     0.003009     0.006549     0.004782 
   2004       52     0.002938     0.007078     0.005008 
   2004       53     0.003393     0.007510     0.005449 
   2004       54     0.003696     0.008205     0.005948 
   2004       55     0.003767     0.009217     0.006485 
   2004       56     0.004186     0.009019     0.006591 
   2004       57     0.004908     0.010350     0.007606 
   2004       58     0.004681     0.011265     0.007932 
   2004       59     0.005456     0.012368     0.008863 
   2004       60     0.006043     0.012759     0.009350 
   2004       61     0.007000     0.014608     0.010724 
   2004       62     0.007098     0.014427     0.010669 
   2004       63     0.009095     0.016232     0.012554 
   2004       64     0.009195     0.017284     0.013075 
   2004       65     0.010907     0.018533     0.014547 
   2004       66     0.011670     0.020651     0.015952 
   2004       67     0.012619     0.023189     0.017651 
   2004       68     0.013609     0.024475     0.018784 
   2004       69     0.016675     0.026898     0.021568 
   2004       70     0.018296     0.030582     0.024286 
   2004       71     0.018373     0.032360     0.025387 
   2004       72     0.022102     0.034949     0.028749 
   2004       73     0.024373     0.037117     0.031187 
   2004       74     0.028280     0.040473     0.034933 
   2004       75     0.029489     0.046088     0.038618 
   2004       76     0.032402     0.050448     0.042374 
   2004       77     0.037730     0.055435     0.047476 
   2004       78     0.039858     0.058463     0.050097 
   2004       79     0.044929     0.063327     0.054901 
   2004       80     0.055219     0.072652     0.064399 
   2004       81     0.059236     0.076069     0.067953 
   2004       82     0.069897     0.086429     0.078337 
   2004       83     0.077712     0.095859     0.086827 
   2004       84     0.087586     0.106612     0.096940 
   2004       85     0.094693     0.115794     0.104821 
   2004       86     0.101175     0.120240     0.110054 
   2004       87     0.128593     0.140742     0.134081 
   2004       88     0.129196     0.157176     0.141591 
   2004       89     0.151381     0.167390     0.158352 
   2004       90     0.155842     0.190183     0.170429 
   2004       91     0.192043     0.207163     0.198337 
   2004       92     0.188753     0.218371     0.200604 
   2004       93     0.226204     0.253599     0.236278 
   2004       94     0.243062     0.261878     0.249576 
   2004       95     0.258323     0.285774     0.267706 
   2004       96     0.240004     0.254784     0.245078 
   2004       97     0.298331     0.305715     0.300877 
   2004       98     0.329976     0.341100     0.333731 
   2004       99     0.255512     0.303105     0.270785 
   2004      100     0.399473     0.354111     0.386008 
   2004      101     0.429542     0.373250     0.413459 
   2004      102     0.462754     0.387068     0.441840 
   2004      103     0.492458     0.402656     0.468294 
   2004      104     0.526167     0.431394     0.500665 
   2004      105     0.578742     0.519741     0.564616 
   2004      106     0.661123     1.070485     0.716766 
   2004      107     0.856436            .     0.856436 
   2004      108     1.368421            .     1.368421 
   2004      109     6.000000            .     6.000000 
   2004      110+           .            .            . 
   2005        0     0.005150     0.005821     0.005501 
   2005        1     0.000557     0.000651     0.000606 
   2005        2     0.000390     0.000516     0.000456 
   2005        3     0.000241     0.000320     0.000282 
   2005        4     0.000260     0.000313     0.000288 
   2005        5     0.000234     0.000202     0.000217 
   2005        6     0.000167     0.000167     0.000167 
   2005        7     0.000127     0.000208     0.000169 
   2005        8     0.000149     0.000184     0.000167 
   2005        9     0.000103     0.000167     0.000136 
   2005       10     0.000109     0.000208     0.000161 
   2005       11     0.000180     0.000190     0.000185 
   2005       12     0.000226     0.000178     0.000201 
   2005       13     0.000171     0.000197     0.000185 
   2005       14     0.000129     0.000281     0.000208 
   2005       15     0.000266     0.000428     0.000351 
   2005       16     0.000295     0.000480     0.000391 
   2005       17     0.000366     0.000560     0.000466 
   2005       18     0.000444     0.001002     0.000732 
   2005       19     0.000370     0.001017     0.000703 
   2005       20     0.000372     0.000844     0.000615 
   2005       21     0.000455     0.000882     0.000674 
   2005       22     0.000483     0.000990     0.000743 
   2005       23     0.000402     0.000956     0.000686 
   2005       24     0.000468     0.001009     0.000745 
   2005       25     0.000459     0.001241     0.000858 
   2005       26     0.000475     0.001295     0.000894 
   2005       27     0.000580     0.001257     0.000925 
   2005       28     0.000532     0.001563     0.001055 
   2005       29     0.000583     0.001636     0.001117 
   2005       30     0.000677     0.001715     0.001201 
   2005       31     0.000590     0.001738     0.001171 
   2005       32     0.000732     0.001675     0.001207 
   2005       33     0.000702     0.002055     0.001383 
   2005       34     0.000781     0.002182     0.001488 
   2005       35     0.000785     0.002108     0.001453 
   2005       36     0.000775     0.002353     0.001573 
   2005       37     0.000989     0.002598     0.001805 
   2005       38     0.000916     0.003210     0.002078 
   2005       39     0.001105     0.003168     0.002148 
   2005       40     0.001066     0.003266     0.002180 
   2005       41     0.001258     0.003561     0.002423 
   2005       42     0.001299     0.003819     0.002573 
   2005       43     0.001317     0.004044     0.002696 
   2005       44     0.001525     0.004569     0.003063 
   2005       45     0.001697     0.004698     0.003211 
   2005       46     0.001876     0.004983     0.003439 
   2005       47     0.001787     0.005350     0.003575 
   2005       48     0.002125     0.005491     0.003813 
   2005       49     0.002308     0.005841     0.004082 
   2005       50     0.002556     0.006074     0.004320 
   2005       51     0.002751     0.006627     0.004688 
   2005       52     0.003060     0.007324     0.005191 
   2005       53     0.003362     0.007568     0.005459 
   2005       54     0.003456     0.007882     0.005660 
   2005       55     0.003925     0.008859     0.006383 
   2005       56     0.004287     0.009806     0.007031 
   2005       57     0.004701     0.010662     0.007658 
   2005       58     0.005262     0.011147     0.008169 
   2005       59     0.005378     0.011338     0.008311 
   2005       60     0.005928     0.013993     0.009888 
   2005       61     0.006415     0.014875     0.010564 
   2005       62     0.007238     0.015011     0.011028 
   2005       63     0.008332     0.015523     0.011823 
   2005       64     0.008681     0.018108     0.013232 
   2005       65     0.009938     0.018614     0.014080 
   2005       66     0.011060     0.020088     0.015351 
   2005       67     0.012460     0.023209     0.017558 
   2005       68     0.013694     0.024876     0.018986 
   2005       69     0.015817     0.026922     0.021075 
   2005       70     0.017663     0.030626     0.023830 
   2005       71     0.019008     0.031898     0.025252 
   2005       72     0.021725     0.033590     0.027635 
   2005       73     0.023575     0.036483     0.030213 
   2005       74     0.026616     0.040767     0.034133 
   2005       75     0.029576     0.046655     0.038831 
   2005       76     0.033497     0.048966     0.041937 
   2005       77     0.036888     0.054098     0.046322 
   2005       78     0.041372     0.059469     0.051252 
   2005       79     0.046353     0.066461     0.057311 
   2005       80     0.050334     0.070524     0.061179 
   2005       81     0.059138     0.079221     0.069622 
   2005       82     0.064059     0.085350     0.074962 
   2005       83     0.076068     0.094599     0.085430 
   2005       84     0.082033     0.106903     0.094389 
   2005       85     0.097850     0.113944     0.105679 
   2005       86     0.101048     0.127304     0.113516 
   2005       87     0.111193     0.142349     0.125527 
   2005       88     0.135729     0.160369     0.146709 
   2005       89     0.135261     0.167570     0.149370 
   2005       90     0.165572     0.176067     0.170082 
   2005       91     0.184951     0.204662     0.193226 
   2005       92     0.203028     0.233840     0.215693 
   2005       93     0.217549     0.232182     0.223322 
   2005       94     0.248202     0.246689     0.247653 
   2005       95     0.243472     0.294080     0.260665 
   2005       96     0.277861     0.255385     0.270287 
   2005       97     0.340166     0.390242     0.357261 
   2005       98     0.302875     0.303883     0.303219 
   2005       99     0.346900     0.384897     0.359561 
   2005      100     0.377210     0.360797     0.371991 
   2005      101     0.400733     0.386639     0.396458 
   2005      102     0.427232     0.415900     0.423912 
   2005      103     0.457099     0.438285     0.451718 
   2005      104     0.480163     0.467192     0.476540 
   2005      105     0.507732     0.519664     0.511046 
   2005      106     0.568212     0.722343     0.604262 
   2005      107     0.691207     1.721311     0.770296 
   2005      108     1.152838            .     1.152838 
   2005      109     6.000000            .     6.000000 
   2005      110+           .            .            . 
   2006        0     0.004990     0.005887     0.005459 
   2006        1     0.000452     0.000547     0.000502 
   2006        2     0.000264     0.000402     0.000336 
   2006        3     0.000186     0.000339     0.000266 
   2006        4     0.000191     0.000244     0.000219 
   2006        5     0.000170     0.000191     0.000181 
   2006        6     0.000135     0.000188     0.000163 
   2006        7     0.000152     0.000195     0.000174 
   2006        8     0.000127     0.000150     0.000139 
   2006        9     0.000110     0.000178     0.000146 
   2006       10     0.000174     0.000202     0.000189 
   2006       11     0.000084     0.000226     0.000158 
   2006       12     0.000128     0.000160     0.000145 
   2006       13     0.000155     0.000267     0.000213 
   2006       14     0.000138     0.000245     0.000194 
   2006       15     0.000206     0.000339     0.000276 
   2006       16     0.000292     0.000667     0.000488 
   2006       17     0.000243     0.000617     0.000437 
   2006       18     0.000231     0.000829     0.000541 
   2006       19     0.000416     0.000888     0.000660 
   2006       20     0.000383     0.000749     0.000571 
   2006       21     0.000360     0.000766     0.000569 
   2006       22     0.000415     0.000893     0.000660 
   2006       23     0.000354     0.001021     0.000696 
   2006       24     0.000457     0.000942     0.000705 
   2006       25     0.000426     0.000951     0.000693 
