Taiwan, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 02/04/2012
Year    Age        female
2007     17     0.00465
2007     18     0.00695
2007     19     0.01244
2007     20     0.01966
2007     21     0.02798
2007     22     0.03573
2007     23     0.04329
2007     24     0.05111
2007     25     0.05840
2007     26     0.06760
2007     27     0.08012
2007     28     0.08840
2007     29     0.08652
2007     30     0.09063
2007     31     0.08394
2007     32     0.07680
2007     33     0.06453
2007     34     0.05118
2007     35     0.04137
2007     36     0.03090
2007     37     0.02286
2007     38     0.01596
2007     39     0.01066
2007     40     0.00685
2007     41     0.00428
2007     42     0.00225
2007     43     0.00123
2007     44     0.00072
2007     45     0.00027
2007     46     0.00013
2007     47     0.00008
2007     48     0.00002
2007     49     0.00001
2007     50     0.00001
2007     51     0.00001
2007     52     0.00001
2007     53     0.00000
2007     54     0.00000
2007     55+    0.00000
2008     12-    0.00000
2008     13     0.00002
2008     14     0.00022
2008     15     0.00077
2008     16     0.00211
2008     17     0.00407
2008     18     0.00625
2008     19     0.01108
2008     20     0.01615
2008     21     0.02411
2008     22     0.03131
2008     23     0.03945
2008     24     0.04602
2008     25     0.05480
2008     26     0.06284
2008     27     0.07503
2008     28     0.08278
2008     29     0.08407
2008     30     0.08583
2008     31     0.08412
2008     32     0.07485
2008     33     0.06473
2008     34     0.05400
2008     35     0.04295
2008     36     0.03234
2008     37     0.02407
2008     38     0.01699
2008     39     0.01148
2008     40     0.00771
2008     41     0.00460
2008     42     0.00245
2008     43     0.00140
2008     44     0.00069
2008     45     0.00026
2008     46     0.00012
2008     47     0.00008
2008     48     0.00002
2008     49     0.00005
2008     50     0.00003
2008     51     0.00001
2008     52     0.00001
2008     53     0.00000
2008     54     0.00000
2008     55+    0.00000
2009     12-    0.00000
2009     13     0.00002
2009     14     0.00022
2009     15     0.00059
2009     16     0.00173
2009     17     0.00340
2009     18     0.00557
2009     19     0.00896
2009     20     0.01374
2009     21     0.01907
2009     22     0.02697
2009     23     0.03357
2009     24     0.04109
2009     25     0.04958
2009     26     0.05854
2009     27     0.07211
2009     28     0.08016
2009     29     0.08219
2009     30     0.08650
2009     31     0.08398
2009     32     0.07907
2009     33     0.06638
2009     34     0.05506
2009     35     0.04430
2009     36     0.03531
2009     37     0.02480
2009     38     0.01757
2009     39     0.01251
2009     40     0.00824
2009     41     0.00486
2009     42     0.00260
2009     43     0.00161
2009     44     0.00076
2009     45     0.00038
2009     46     0.00011
2009     47     0.00006
2009     48     0.00001
2009     49     0.00002
2009     50     0.00001
2009     51     0.00000
2009     52     0.00000
2009     53     0.00000
2009     54     0.00000
2009     55+    0.00000
2010     12-    0.00000
2010     13     0.00002
2010     14     0.00024
2010     15     0.00066
2010     16     0.00147
2010     17     0.00309
2010     18     0.00471
2010     19     0.00798
2010     20     0.01206
2010     21     0.01655
2010     22     0.02097
2010     23     0.02844
2010     24     0.03499
2010     25     0.03957
2010     26     0.04645
2010     27     0.05691
2010     28     0.06298
2010     29     0.06570
2010     30     0.06830
2010     31     0.07204
2010     32     0.06890
2010     33     0.06308
2010     34     0.05335
2010     35     0.04496
2010     36     0.03481
2010     37     0.02601
2010     38     0.01895
2010     39     0.01359
2010     40     0.00883
2010     41     0.00543
2010     42     0.00296
2010     43     0.00139
2010     44     0.00083
2010     45     0.00036
2010     46     0.00015
2010     47     0.00010
2010     48     0.00002
2010     49     0.00001
2010     50     0.00003
2010     51     0.00003
2010     52     0.00002
2010     53     0.00001
2010     54     0.00000
2010     55+    0.00000
